committer_id|binnumber_2months|num_files|total_code_added|total_code_change|total_code_del|sum_net_contr|avg_net_contr|mean_neighbr_files|mean_neighbr_code_add|mean_neighbr_code_change|mean_neighbr_code_del|mean_neighbr_avg_avg_netcontr|mean_neighbr_avg_sum_netcontr|num_of_blueprints_per_bin|num_of_bugs_per_bin|dummy_bug_o_blueprint
1365|6|||||||||||||5|0|0
1371|3|||||||||||||9|0|0
1371|4|||||||||||||2|0|0
1374|5|||||||||||||0|6|1
1374|6|16|42|57|0|99|14.14286|1477|9235|13363|5316|114.5977|19940|0|7|1
1374|7|||||||||||||0|2|1
1378|4|11|0|89|0|89|14.83333|291|2402|4399|177|268.5|6712.5|0|6|1
1379|2|||||||||||||0|2|1
1379|3|||||||||||||17|6|2
1379|4|||||||||||||4|3|2
1379|5|||||||||||||5|2|2
1379|6|||||||||||||4|0|0
1379|7|52|242|620|0|862|431|358|2742|3974|1657|78.5|5887.5|2|0|0
1383|6|||||||||||||16|0|0
1383|7|||||||||||||7|0|0
1385|6|11|3|319|0|322|107.3333|6|2|28|0|15|30|0|3|1
1386|6|6|2|28|0|30|15|11|3|319|0|107.3333|322|0|2|1
1388|4|||||||||||||0|2|1
1388|6|3|0|9|18|0|0|1477|9235|13363|5316|114.5977|19940|||
1391|5|2|0|4|1|3.5|3.5|8|0|12|5|3.166667|9.5|||
1393|6|||||||||||||8|0|0
1396|6|13|16|78|0|94|18.8|1477|9235|13363|5316|114.5977|19940|0|5|1
1400|2|21|2324|36|0|2360|590|251|7871|8760|11602|270.75|10830|4|0|0
1400|3|||||||||||||6|0|0
1400|4|108|14504|72|0|14576|1214.667|11|1455|9|0|1464|1464|12|0|0
1400|5|||||||||||||0|4|1
1406|2|162|1609|1777|0|3386|376.2222|183|2637|2262|4|349.7857|4897|9|0|0
1406|3|||||||||||||4|4|2
1406|5|||||||||||||0|4|1
1409|2|||||||||||||15|2|2
1409|3|164|3938|1422|1364|4678|95.46939|70|3549|8037.5|19897.5|30.89437|1637.75|49|0|0
1409|4|||||||||||||6|0|0
1409|5|3|0|39|98|-10|-10|6|0|81|199|-9.25|-18.5|||
1410|6|||||||||||||10|0|0
1416|6|||||||||||||0|2|1
1418|6|4|0|16|0|16|4|1477|9235|13363|5316|114.5977|19940|0|4|1
1421|6|||||||||||||0|4|1
1423|5|||||||||||||0|4|1
1425|2|||||||||||||16|0|0
1425|3|505|18184|9961|7863|24213.5|216.192|945|27912.5|7256|7379|267.8549|31479|109|3|2
1425|4|||||||||||||2|6|2
1425|5|||||||||||||0|11|1
1427|5|||||||||||||0|2|1
1431|2|||||||||||||4|0|0
1431|3|||||||||||||7|0|0
1431|4|23|15|162|20|167|41.75|22|0|98|221|-1.25|-12.5|0|3|1
1434|3|||||||||||||0|3|1
1434|5|||||||||||||0|4|1
1435|3|24|11|270|3|279.5|27.95|670|13218|13965|9753|142.9904|22306.5|0|10|1
1435|4|10|4|149|0|153|51|761|9192|15269|1807|142.7727|23557.5|0|3|1
1437|5|||||||||||||0|6|1
1439|5|||||||||||||0|3|1
1442|2|482|14095|7654|1847|20825.5|140.7128|300|1299|6010|1089|150.3222|6764.5|147|0|0
1442|3|2656|17249|29044|17344|37621|70.98302|580.6667|7504|10071.67|3700|153.5481|15725.67|514|16|2
1442|4|491|8008|3703|2158|10632|120.8182|2114.5|11622|19641.5|34077.75|55.65133|14224.63|78|10|2
1447|5|||||||||||||0|2|1
1448|4|||||||||||||0|8|1
1448|5|39|63|43|175|18.5|2.3125|559|4473|7364|3612|99.31683|10031|0|8|1
1449|4|||||||||||||0|4|1
1452|4|||||||||||||0|10|1
1453|5|6|4|18|2|21|10.5|169|262|1813|946|45.77143|1602|0|2|1
1457|3|86|5378|11697|28393|2878.5|52.33636|109|2829|2900|6383|52.46088|2537.5|46|9|2
1458|3|||||||||||||0|5|1
1458|5|8|16|44|10|55|27.5|228.5|2457.5|8141.5|7710|131.3941|6744|2|0|0
1459|1|||||||||||||5|0|0
1459|2|165|1387|2183|0|3570|324.5454|183|2637|2262|4|349.7857|4897|10|0|0
1459|3|18|266|314|0|580|64.44444|17|482.5|226|233|175.5|592|4|5|2
1459|4|8|24|121|5|142.5|142.5|8|44|112|5|153.5|153.5|||
1460|5|6|0|81|199|-18.5|-9.25|3|0|39|98|-10|-10|2|0|0
1461|4|1|0|5|0|5|5|3|0|43|0|21.5|43|||
1465|3|46|45|294|92|293|36.625|670|13218|13965|9753|142.9904|22306.5|0|8|1
1465|5|||||||||||||0|2|1
1466|4|||||||||||||0|3|1
1466|5|||||||||||||0|5|1
1467|3|38|54|586|98|591|45.46154|138|36|2469|61|60.35366|2474.5|0|13|1
1467|4|13|18|119|22|126|12.6|86|406|660|327|30.08333|902.5|0|10|1
1468|2|42|52|1039|0|1091|51.95238|128|3939.5|4440.5|5801|167.625|5479.5|0|21|1
1468|3|9|20|9|42|8|2.666667|670|13218|13965|9753|142.9904|22306.5|0|3|1
1471|3|30|831|366|466|964|241|39.75|546|505.25|258.25|113.5611|922.125|4|0|0
1472|2|7|8|120|0|128|32|183|2637|2262|4|349.7857|4897|4|0|0
1472|3|128|1764|1495|1026|2746|137.3|19.5|425.5|246|236.5|191.75|553.25|20|0|0
1475|5|||||||||||||0|3|1
1476|3|||||||||||||0|10|1
1478|4|||||||||||||0|5|1
1478|5|2|1|18|0|19|19|120|233|1855|51|62.5|2062.5|||
1481|2|||||||||||||0|7|1
1481|3|2|13|25|0|38|38|1345|19842|21110|5726|260.8836|38089|||
1484|3|||||||||||||0|3|1
1484|4|1|11|24|0|35|35|36|90|677|46|57.23077|744|||
1488|3|||||||||||||9|11|2
1488|4|47|1862|1211|296|2925|172.0588|124|577|1715|65|39.64035|2259.5|11|6|2
1490|3|||||||||||||0|2|1
1490|4|||||||||||||0|16|1
1491|4|11|1455|9|0|1464|1464|108|14504|72|0|1214.667|14576|||
1492|4|||||||||||||0|8|1
1493|4|2|0|0|2|-1|-.5|1|0|0|1|-.5|-.5|0|2|1
1494|4|||||||||||||0|2|1
1496|4|||||||||||||0|15|1
1502|3|||||||||||||0|7|1
1505|4|||||||||||||0|10|1
1506|4|||||||||||||0|4|1
1510|3|||||||||||||0|2|1
1520|3|3|6|31|0|37|37|85|235|253|585|12.21875|195.5|||
1521|3|||||||||||||7|0|0
1523|3|245|887|199|3164|-496|-70.85714|69.66666|230|145.3333|637.3333|-7.427083|56.66667|0|7|1
1524|4|||||||||||||6|0|0
1525|4|||||||||||||0|2|1
1526|3|||||||||||||13|0|0
1526|4|||||||||||||58|0|0
1531|3|||||||||||||0|11|1
1533|4|1|0|0|13|-6.5|-6.5|10|2|229|26|54.5|218|||
1534|4|||||||||||||0|3|1
1536|4|1|0|0|1|-.5|-.5|2|0|0|2|-.5|-1|||
1537|4|2|10|69|0|79|79|86|406|660|327|30.08333|902.5|||
1538|3|||||||||||||15|0|0
1538|4|||||||||||||4|0|0
1541|3|||||||||||||0|2|1
1546|4|||||||||||||0|2|1
1547|3|||||||||||||0|8|1
1548|3|||||||||||||0|11|1
1549|4|||||||||||||0|2|1
1553|3|||||||||||||0|10|1
1553|4|||||||||||||0|3|1
1555|2|||||||||||||4|0|0
1562|3|11|10|118|18|119|29.75|11|57.5|89|15.5|34.6875|138.75|0|4|1
1563|3|||||||||||||0|2|1
1567|3|||||||||||||0|7|1
1571|2|||||||||||||7|0|0
1571|3|11|62|340|794|5|.5|90|2345.5|1128|435|77.04918|3256|10|0|0
1573|2|183|2637|2262|4|4897|349.7857|111.3333|1001.333|1360|0|244.2559|2361.333|14|0|0
1574|3|||||||||||||10|0|0
1585|3|||||||||||||0|5|1
1589|3|||||||||||||0|2|1
1595|3|4|0|20|2|19|9.5|670|13218|13965|9753|142.9904|22306.5|0|2|1
1597|3|38|150|36|444|-36|-36|138.6667|475.6667|199.6667|1544|-19.04613|-96.66666|||
1598|3|||||||||||||0|2|1
1604|2|23|452|456|0|908|75.66666|300|1299|6010|1089|150.3222|6764.5|0|11|1
1604|3|25|50|258|8|304|25.33333|670|13218|13965|9753|142.9904|22306.5|0|12|1
1605|3|8|8|4|4|10|2.5|11|10|118|18|29.75|119|0|4|1
1607|2|10|582|659|0|1241|248.2|127.5|4065.5|4507|5801|263.875|5672|5|0|0
1607|3|5|258|250|1|507.5|253.75|340.5|6902.5|7239.5|4876.5|209.1202|11703.75|2|0|0
1608|2|4|260|254|0|514|257|130.5|4226.5|4709.5|5801|259.475|6035.5|2|0|0
1609|3|11|587|514|0|1101|275.25|337.5|6738|7107.5|4877|198.3702|11407|4|0|0
1614|3|5|21|54|0|75|75|490|13737|6787|5025|113.9968|18011.5|||
1618|3|||||||||||||0|5|1
1620|3|||||||||||||0|2|1
1624|2|||||||||||||0|2|1
1628|2|||||||||||||0|4|1
1635|1|||||||||||||0|6|1
1635|2|189|36|36|1328|-592|-148|269|31|16|1364|-90.71429|-635|3|0|0
1636|2|90|683|5323|27|5992.5|352.5|177.5|2483|16601|30|476.6227|19069|5|12|2
1642|2|||||||||||||0|2|1
1643|2|||||||||||||0|3|1
